"a_o","c_digo_municipio","municipio","c_digo_departamento","departamento","c_digo_etc","etc","poblaci_n_5_16","tasa_matriculaci_n_5_16","cobertura_neta","cobertura_neta_transici_n","cobertura_neta_primaria","cobertura_neta_secundaria","cobertura_neta_media","cobertura_bruta","cobertura_bruta_transici_n","cobertura_bruta_primaria","cobertura_bruta_secundaria","cobertura_bruta_media","tama_o_promedio_de_grupo","sedes_conectadas_a_internet","deserci_n","deserci_n_transici_n","deserci_n_primaria","deserci_n_secundaria","deserci_n_media","aprobaci_n","aprobaci_n_transici_n","aprobaci_n_primaria","aprobaci_n_secundaria","aprobaci_n_media","reprobaci_n","reprobaci_n_transici_n","reprobaci_n_primaria","reprobaci_n_secundaria","reprobaci_n_media","repitencia","repitencia_transici_n","repitencia_primaria","repitencia_secundaria","repitencia_media"
"2023","54553","Puerto Santander","54","Norte de Santander","3801","Norte de Santander (ETC)","2248","87.68","87.59","78.57","90.74","61.83","37.54","91.81","90.82","112.65","79.62","59.89",,,"4.83","3.16","4.52","5.34","6.22","82.91","1.27","85.46","76.42","78.95","12.26","1.27","10.02","18.24","14.83","8.08","0","10.51","6.7","6.22"
"2023","54599","Ragonvalia","54","Norte de Santander","3801","Norte de Santander (ETC)","1184","86.99","86.99","67.37","83.98","75.94","40.1","93.33","91.58","101.42","95.99","68.53",,,"3.44","4.6","2.4","3.13","7.41","91.95","0","94.2","89.56","88.15","4.62","0","3.4","7.31","4.44","6.24","2.3","5.2","8.62","5.93"
"2023","54660","Salazar","54","Norte de Santander","3801","Norte de Santander (ETC)","2403","77.11","77.11","58.76","70.76","67.71","46.75","85.73","96.05","85.07","88.12","78.07",,,"3.72","2.35","3","3.59","6.87","88.39","0","90.99","84.51","84.88","7.89","0","6.01","11.91","8.25","10.05","2.94","12.38","9.33","9.28"
"2023","54670","San Calixto","54","Norte de Santander","3801","Norte de Santander (ETC)","3617","68.23","68.23","43.84","74.14","39.3","16.2","73.87","69.97","100.31","59.57","28.31",,,"6.42","3.86","7.74","4.83","3.29","81.81","2.58","78.78","83.56","88.16","11.77","2.58","13.48","11.61","8.55","15.74","2.58","21.91","7.54","6.58"
"2023","54673","San Cayetano","54","Norte de Santander","3801","Norte de Santander (ETC)","1642","91.35","91.35","69.93","85.23","69.49","48.64","99.94","104.9","106.19","98.12","83.66",,,"5.99","8.67","4.64","8.28","3.09","87.25","0","91.64","77.07","92.59","6.77","0","3.71","14.65","4.32","9.56","1.33","10.48","12.31","4.91"
"2023","54680","Santiago","54","Norte de Santander","3801","Norte de Santander (ETC)","755","71.66","71.66","38.98","67.21","55.43","52.63","84.11","57.63","79.34","87.98","99.25",,,"2.04","2.94","1.24","3.05","1.72","90.49","0","90.5","88.32","92.24","7.47","0","8.26","8.63","6.03","6.11","0","7.85","8.63","0"
"2023","54720","Sardinata","54","Norte de Santander","3801","Norte de Santander (ETC)","6689","86.72","86.72","73.28","91.09","63.41","31.31","91.4","102.41","111.86","82.07","48.86",,,"5.13","5.39","5.13","5.44","3.55","89.28","0","88.27","88.89","90.91","5.59","0","6.59","5.67","5.54","8.87","3.2","11.94","6.71","2.66"
"2023","54743","Silos","54","Norte de Santander","3801","Norte de Santander (ETC)","1374","84.13","84.13","50.39","74.1","78.75","40.2","92.29","71.65","91.31","107.16","76.47",,,"2.86","0","1.44","4.67","4.8","88.72","0","92.64","82.22","86.4","8.42","0","5.92","13.11","8.8","12.02","1.1","13.64","14.22","4.8"
"2023","54800","Teorama","54","Norte de Santander","3801","Norte de Santander (ETC)","4687","101.51","101.51","70.09","103.6","67.81","30.94","110.41","103.42","134.68","101.28","60.7",,,"6.32","7.06","6.7","6.59","1.38","91.49","0.22","90.83","91.5","95.04","2.19","0.22","2.46","1.91","3.58","8.75","4.64","10.73","6.52","7.16"
"2023","54810","Tibú","54","Norte de Santander","3801","Norte de Santander (ETC)","15175","117.96","117.94","88.35","121.24","78.12","40.04","130.55","126.95","157.15","115.64","84.71",,,"7.1","6.65","7.13","7.86","4.75","86.2","0.68","86.33","82.29","90.42","6.7","0.68","6.54","9.85","4.83","8.85","2.2","10.71","8.7","3.86"
"2023","54820","Toledo","54","Norte de Santander","3801","Norte de Santander (ETC)","3556","95.05","95.05","76.49","89.85","79.6","57.98","109.42","90.53","106.86","116.15","111.32",,,"3.33","2.33","2.6","4.68","2.99","89.48","0","89.28","86.03","93.66","7.2","0","8.12","9.28","3.36","6.55","0.78","9.77","5.71","1.68"
"2023","54871","Villa Caro","54","Norte de Santander","3801","Norte de Santander (ETC)","1327","66.92","66.92","51.75","67.83","51.61","23.04","69.56","59.65","84.52","67.05","38.24",,,"1.84","1.47","1.23","2.06","5.13","93.93","0","91.77","96.56","93.59","4.23","0","7","1.37","1.28","10.73","1.47","14.2","9.28","2.56"
"2023","54874","Villa del Rosario","54","Norte de Santander","3801","Norte de Santander (ETC)","21577","87.01","86.94","63.88","85.17","77.13","46.23","92.34","88.55","97.84","97.13","70.22",,,"5.8","7.46","4.76","6.84","5.35","86.44","0.26","89.61","80.74","88.9","7.76","0.26","5.63","12.42","5.75","8.05","1.58","6.82","12.54","2.95"
"2023","63001","Armenia","63","Quindio","3804","Armenia","42875","93.95","93.88","75.73","93.16","83.32","60.6","100.43","93.65","103.32","103.75","90.53",,,"6.25","5.85","4.56","8.4","6.18","86.5","0.27","91.14","79.3","86.39","7.26","0.27","4.29","12.3","7.43","7.62","2.11","6.32","11.88","4.22"
"2023","63111","Buenavista","63","Quindio","3803","Quindio (ETC)","553","73.06","73.06","33.33","71.3","68.65","50","76.85","45.83","82.61","81.08","70",,,"4.51","4.55","5.29","4.05","3.23","86.7","0","85.19","84.46","93.55","8.79","0","9.52","11.49","3.23","3.8","0","3.17","6.08","1.61"
"2023","63130","Calarca","63","Quindio","3803","Quindio (ETC)","11328","90.35","90.33","70.84","84.96","80.8","54.96","103.01","93.95","101.95","111.95","92.53",,,"5.57","4.25","4.49","7.79","4.01","85.31","0","89.44","77.06","87.67","9.12","0","6.07","15.15","8.32","8.58","0.64","7.02","14.04","4.08"
"2023","63190","Circasia","63","Quindio","3803","Quindio (ETC)","4343","80.77","80.73","54.25","77.83","71.27","52.93","90.1","78.9","93.02","92.16","84.45",,,"3.51","6.31","4.63","2.46","1.59","90.11","0","89.4","88.13","95.22","6.38","0","5.98","9.41","3.19","7.26","0.9","8.47","9.41","1.59"
"2023","63212","Córdoba","63","Quindio","3803","Quindio (ETC)","974","86.76","86.76","68.97","85.68","69.45","54.14","99.59","98.85","100.72","100.96","94.27",,,"4.46","5.81","3.69","5.26","4.31","87.2","0","91.15","78.95","87.07","8.34","0","5.16","15.79","8.62","8","0","11.3","9.02","0"
"2023","63272","Filandia","63","Quindio","3803","Quindio (ETC)","1863","89.37","89.37","72.54","78","81.75","65.11","100.11","100","91.3","108.58","104.05",,,"2.8","2.11","3.15","3.19","1.41","90.16","0","91.74","85.62","92.58","7.05","0","5.11","11.18","6.01","7.04","0.7","5.55","11.82","3.18"
"2023","63302","Génova","63","Quindio","3803","Quindio (ETC)","1194","88.44","88.44","71.29","79.68","80.9","55.05","99.58","88.12","92.76","112.06","97.47",,,"5.73","3.37","4.05","9.41","2.56","84.29","1.12","90.99","70.99","92.31","9.98","1.12","4.95","19.59","5.13","8.6","2.25","8.56","12.21","3.21"
"2023","63401","La Tebaida","63","Quindio","3803","Quindio (ETC)","5860","85.97","85.97","62.58","82.37","69.85","49.81","96.71","90.27","102.21","98.32","83.72",,,"4.4","2.81","4.4","5.42","2.86","86.52","0","87.24","80.12","93.29","9.08","0","8.37","14.46","3.86","9.89","2.81","10.46","13.99","2.28"
"2023","63470","Montenegro","63","Quindio","3803","Quindio (ETC)","6092","88.8","88.8","75.34","86.88","73.63","48.06","99","96.67","106.81","100.5","78",,,"6.02","6","4.51","8.17","5.91","84.67","0.41","88.1","76.68","86.95","9.31","0.41","7.39","15.15","7.14","8.91","1.66","9.14","12.5","3.85"
"2023","63548","Pijao","63","Quindio","3803","Quindio (ETC)","883","115.86","115.86","70.27","78.34","108.22","94.41","143.49","117.57","107.22","181.85","173.43",,,"5.34","12.64","4.62","5.06","3.52","84.68","5.75","86.14","80.51","94.37","9.98","5.75","9.24","14.43","2.11","10.08","5.75","15.76","8.35","2.82"
"2023","63594","Quimbaya","63","Quindio","3803","Quindio (ETC)","4742","96.82","96.77","69.33","91.06","85.48","60.45","106.31","97.01","108.49","111.52","95.37",,,"4.01","5.21","2.82","5.07","4.62","86.91","0.27","89.21","80.75","90.15","9.09","0.27","7.97","14.19","5.23","8.23","1.64","8.11","12.16","2.77"
"2023","63690","Salento","63","Quindio","3803","Quindio (ETC)","1405","151.46","151.03","77.31","139.08","136.42","81.36","169.68","191.6","168.77","181.68","137.29",,,"3.25","4.84","2.56","4.01","2.5","86.55","0","93.35","76.79","88.33","10.2","0","4.09","19.2","9.17","8.68","3.23","5.12","14.33","6.67"
"2023","66001","Pereira","66","Risaralda","3806","Pereira","71916","106.19","105.67","73.43","100.68","93.36","63.66","119.43","103.11","117.05","127.71","116.69",,,"5.98","8.04","5.24","7.19","4.12","86.28","0.52","89.45","80.38","89.49","7.74","0.52","5.32","12.43","6.38","8.75","5.24","7.51","12.65","4.2"
"2023","66045","Apía","66","Risaralda","3805","Risaralda (ETC)","2171","75.45","75.45","58.43","74.24","62.78","46.58","84.48","79.52","85.22","84.2","85.48",,,"4.86","7.58","3.02","5.94","6.56","92.45","0","96.06","89.75","87.64","2.69","0","0.92","4.32","5.79","4.15","4.55","4.99","3.96","1.92"
"2023","66075","Balboa","66","Risaralda","3805","Risaralda (ETC)","1130","80.27","80.27","64.77","78.77","62.14","38.3","95.22","93.18","98.51","96.08","86.17",,,"6.17","3.66","4.8","8.78","6.61","86.62","0","85.15","85.14","89.26","7.21","0","10.04","6.08","4.13","8.88","2.44","12.01","8.11","3.31"
"2023","66088","Belén de Umbría","66","Risaralda","3805","Risaralda (ETC)","4565","86.16","86.16","61.05","82.97","71.04","56.82","95.33","87.57","96.54","96.06","94.52",,,"5.2","5.05","4.54","7.12","2.97","88.88","0.32","91.63","82.51","91.75","5.93","0.32","3.83","10.38","5.28","7.17","1.58","7.77","10.38","1.16"
"2023","66170","Dosquebradas","66","Risaralda","3807","Dosquebradas","34555","85.68","85.6","64.8","83.62","76.18","48.91","93.26","86.5","94.95","99.79","79.76",,,"5.16","5.98","3.88","6.96","3.99","86.27","0.39","90.82","77.74","90.89","8.57","0.39","5.3","15.3","5.12","9.36","2.65","7.76","14.7","3.41"
"2023","66318","Guática","66","Risaralda","3805","Risaralda (ETC)","2193","85.36","85.36","64.46","77.19","77.45","67.03","94.57","90.96","88.93","98.14","102.7",,,"3.44","1.99","1.63","5.56","4.1","94.82","0","97.49","91.65","93.38","1.74","0","0.88","2.78","2.52","6.41","0.66","6.76","8.2","4.42"
"2023","66383","La Celia","66","Risaralda","3805","Risaralda (ETC)","1250","89.92","89.92","52.88","79.89","81.15","58.5","101.28","60.58","94.5","115.51","110.5",,,"6.26","14.29","6.63","5.25","4.68","93.48","0","93.17","94.27","95.32","0.26","0","0.2","0.48","0","6.42","0","8.43","6.67","2.34"
"2023","66400","La Virginia","66","Risaralda","3805","Risaralda (ETC)","4840","97.25","97.25","65.95","85.45","90.05","68.7","112.69","95.17","97","128.46","126.03",,,"6.01","6.18","4.66","8.17","4.18","91.41","0","94.32","87.21","93.23","2.57","0","1.02","4.63","2.58","7.16","1.18","6.81","9.74","4.67"
"2023","66440","Marsella","66","Risaralda","3805","Risaralda (ETC)","3047","80.67","80.67","60.41","76.82","63.88","44.18","92.16","87.35","93.97","96.4","81.12",,,"4.59","6.54","3.17","6.13","4.3","89.47","0","93.92","81.95","91.4","5.94","0","2.92","11.93","4.3","9.56","4.67","8.67","13.57","5.16"
"2023","66456","Mistrató","66","Risaralda","3805","Risaralda (ETC)","4680","73.89","73.89","38.32","73.71","43.76","32.81","82.16","73.68","101.68","65.01","61.04",,,"5.2","6","5.09","5.78","3.61","94.03","0","94.54","92.55","94.72","0.77","0","0.37","1.67","1.67","7.65","3.43","9.54","6.34","3.6"
"2023","66572","Pueblo Rico","66","Risaralda","3805","Risaralda (ETC)","4895","102.29","102.29","54.79","96.56","57.49","28.67","125.23","94.39","144.99","116.9","94.88",,,"4.27","2.68","3.14","7.02","6.63","90.54","0","90.33","88.75","89.29","5.19","0","6.53","4.23","4.08","8.12","1.53","9.21","8.99","4.85"
"2023","66594","Quinchía","66","Risaralda","3805","Risaralda (ETC)","5338","91.06","91.06","69.98","83.43","84.52","60.61","106.59","90.95","93.7","117.81","126.03",,,"2.6","1.7","1.75","3.63","2.94","94.2","0","96.36","90.97","93.73","3.2","0","1.89","5.4","3.32","5.8","0.97","4.82","8.65","4.35"
"2023","66682","Santa Rosa de Cabal","66","Risaralda","3805","Risaralda (ETC)","12616","90.28","90.27","69.13","88.07","77.38","55.36","100.39","95.08","101.07","105.14","91.9",,,"6.9","6.27","5.64","9.22","5.36","87.46","0","91.23","80.68","89.47","5.64","0","3.14","10.1","5.17","8.25","1.33","6.61","13.36","4.29"
"2023","66687","Santuario","66","Risaralda","3805","Risaralda (ETC)","2286","75.9","75.9","53.01","75.57","60.15","33.84","86.09","74.1","94.4","87.59","68.45",,,"8.14","13.01","7.86","7.91","7.26","86.98","0","87.86","86.05","86.32","4.87","0","4.28","6.05","6.41","8.14","1.63","9.02","9.15","5.56"
"2023","68001","Bucaramanga","68","Santander","3809","Bucaramanga","93456","101.54","101.29","78.39","99.88","88.42","61.27","110.75","105.74","112.94","112.04","105.58",,,"4.91","5.56","3.98","6.54","3.44","88.35","0.51","91.64","82.02","90.72","6.74","0.51","4.38","11.43","5.84","7.56","3.35","6.34","11.37","4.17"
"2023","68013","Aguada","68","Santander","3808","Santander (ETC)","272","81.25","81.25","57.14","68.47","80","60","90.07","80.95","77.48","104.44","96",,,"0.85","0","0","2.3","0","97.86","0","100","94.25","100","1.28","0","0","3.45","0","2.99","0","3.49","4.6","0"
"2023","68020","Albania","68","Santander","3808","Santander (ETC)","704","75.57","75.57","60","61.69","70.37","50.86","81.68","90","74.58","89.71","79.31",,,"1.94","2.22","0","3.74","2.27","95.94","0","99.09","92.52","95.45","2.12","0","0.91","3.74","2.27","6","0","5","10.28","1.14"
"2023","68051","Aratoca","68","Santander","3808","Santander (ETC)","1581","90.7","90.7","62.6","84.71","80.89","69.78","97.47","92.68","91.89","103.71","100.36",,,"1.28","2.63","0.85","1.52","1.2","94.93","0.88","96.1","93.92","93.63","3.78","0.88","3.06","4.56","5.18","3.45","1.75","3.57","4.37","1.99"
"2023","68077","Barbosa","68","Santander","3808","Santander (ETC)","5983","98.03","97.83","77.37","101.6","78.78","49.95","110.46","120.26","114.89","107.19","102.04",,,"3.98","3.59","2.92","5.4","4.32","86.84","0","91.33","77.97","87.78","9.18","0","5.74","16.63","7.89","9.76","2.4","8.4","15.61","4.12"
"2023","68079","Barichara","68","Santander","3808","Santander (ETC)","1825","76.99","76.93","37.91","67.36","71.05","67.11","82.52","63.4","74.8","88.49","100",,,"3.7","2.5","3.14","4.56","3.49","86.98","0","92.68","81.33","83.72","9.32","0","4.18","14.11","12.79","5.16","8.75","3.35","8.71","0.78"
"2023","68081","Barrancabermeja","68","Santander","3810","Barrancabermeja","40926","117.7","117.56","82.7","111.97","104.61","64.99","130.05","111.05","128.39","138.1","128.17",,,"3.47","4.13","2.91","4.32","2.55","86.07","0.07","90.49","78.33","88.14","10.46","0.07","6.6","17.35","9.31","9.87","2.01","9.12","14","4.6"
"2023","68092","Betulia","68","Santander","3808","Santander (ETC)","1266","77.73","77.73","56.48","77.55","75.6","27.86","87.84","88.89","87.94","102.15","57.21",,,"2.55","4.17","1.27","4.09","1.19","90.89","1.04","95.99","82.56","94.05","6.56","1.04","2.74","13.35","4.76","8.42","2.08","7.17","12.26","5.95"
"2023","68101","Bolívar","68","Santander","3808","Santander (ETC)","2275","77.45","77.45","50","71.91","62.63","53.96","83.47","79.01","85.57","81.5","84.4",,,"2.98","0.78","1.9","4.53","3.43","90.52","2.34","93.16","85.78","90.97","6.5","2.34","4.94","9.69","5.61","8.36","3.91","8.37","10.31","6.21"
"2023","68121","Cabrera","68","Santander","3808","Santander (ETC)","356","66.85","66.85","44.44","52.7","71.77","56.14","70.51","48.15","59.46","83.87","80.7",,,"0","0","0","0","0","92.83","0","98.86","89.42","86.96","7.17","0","1.14","10.58","13.04","6.77","0","7.95","8.65","2.17"
"2023","68132","California","68","Santander","3808","Santander (ETC)","409","96.58","96.58","60.87","78.95","97.52","71.15","103.91","78.26","88.42","130.58","121.15",,,"1.91","0","0.6","3.27","3.23","95.47","0","98.21","90.85","96.77","2.63","0","1.19","5.88","0","6.92","2.78","7.74","9.15","1.61"
"2023","68147","Capitanejo","68","Santander","3808","Santander (ETC)","993","89.83","89.83","63.01","91.79","78.45","44.71","101.81","89.04","102.24","107.47","94.71",,,"1.45","1.54","1.7","0.63","2.91","84.25","0","92.21","69.3","89.32","14.3","0","6.08","30.06","7.77","9.94","4.62","5.35","18.67","4.85"
"2023","68152","Carcasí","68","Santander","3808","Santander (ETC)","901","75.14","75.14","68.12","72.92","69.77","45.27","84.24","89.86","78.28","93.25","77.7",,,"1.71","0","1.03","2.85","1.96","97.15","0","98.63","94.72","97.06","1.14","0","0.34","2.44","0.98","5.84","3.23","7.19","6.1","2.94"
"2023","68160","Cepitá","68","Santander","3808","Santander (ETC)","387","83.2","83.2","35.71","83.65","75.37","60.61","88.63","46.43","93.71","88.81","93.94",,,"1.51","0","1.34","1.74","1.85","95.17","0","97.99","90.43","96.3","3.32","0","0.67","7.83","1.85","5.74","0","4.7","10.43","0"
"2023","68162","Cerrito","68","Santander","3808","Santander (ETC)","1334","97.53","97.53","48.67","91.81","81.04","71.3","110.72","77.88","111.03","113.77","120.83",,,"2.03","2.27","1.76","3.1","0.46","89.86","0","93.75","81.64","92.59","8.12","0","4.49","15.27","6.94","9.49","1.14","8.01","14.82","6.02"
"2023","68167","Charalá","68","Santander","3808","Santander (ETC)","2282","96.98","96.98","72.83","87.34","88.44","69.89","106.44","93.48","98.64","112.73","119.89",,,"2.29","1.74","1.48","3.18","2.58","91.88","0","94.59","86.24","94.85","5.82","0","3.92","10.59","2.58","8.37","15.7","4.88","12.59","4.38"
"2023","68169","Charta","68","Santander","3808","Santander (ETC)","459","91.94","91.94","51.11","96.91","81.38","50.67","96.73","80","107.22","105.52","62.67",,,"2.28","0","1.92","2.68","4.35","90.66","0","92.31","86.58","89.13","7.06","0","5.77","10.74","6.52","3.42","2.78","4.33","2.68","2.17"
"2023","68176","Chima","68","Santander","3808","Santander (ETC)","546","72.71","72.71","54.76","69.16","68.78","39.77","78.39","80.95","78.85","84.66","62.5",,,"1.9","0","1.68","0.65","7.69","93.33","0","91.06","95.48","90.38","4.76","0","7.26","3.87","1.92","10.21","0","14.53","10.9","0"
"2023","68179","Chipatá","68","Santander","3808","Santander (ETC)","843","62.4","62.4","35.71","58.36","55.45","46.45","66.79","57.14","65.65","66.34","73.55",,,"1.62","0","0.46","1.01","5.45","97.31","0","99.54","96.48","93.64","1.08","0","0","2.51","0.91","4.85","0","4.63","8.04","0.91"
"2023","68190","Cimitarra","68","Santander","3808","Santander (ETC)","7264","87.2","87.2","54.37","81.91","71.43","51.7","97.12","94.76","98.44","99.19","90.71",,,"6.23","7.53","6.74","6.31","3.71","88.18","0","89.43","84.43","90.89","5.59","0","3.84","9.26","5.4","8.1","4.05","10.72","8.2","2.02"
"2023","68207","Concepción","68","Santander","3808","Santander (ETC)","1120","82.41","82.41","66.29","88.01","58.79","32.79","88.66","82.02","108.99","80.58","56.83",,,"2.22","2.74","1.57","3.99","0","89.01","0","91.14","81.52","93.26","8.77","0","7.28","14.49","6.74","9.71","2.74","5.89","21.38","1.12"
"2023","68209","Confines","68","Santander","3808","Santander (ETC)","606","87.95","87.95","78.33","80.37","84.49","47.19","92.74","100","90.74","102.14","74.16",,,"2.51","3.33","2.45","2.62","1.61","96.24","0","96.33","95.29","98.39","1.25","0","1.22","2.09","0","5.91","0","8.16","5.76","3.23"
"2023","68211","Contratación","68","Santander","3808","Santander (ETC)","608","93.26","93.26","95.35","82.19","91.51","61.32","101.81","104.65","89.07","114.62","104.72",,,"1","0","0.45","0.86","2.94","89.82","0","92.73","82.76","95.1","9.18","0","6.82","16.38","1.96","9.52","0","8.64","14.66","3.92"
"2023","68217","Coromoro","68","Santander","3808","Santander (ETC)","988","87.85","87.85","66.67","84.01","81.17","40.51","94.74","100","98.33","100.31","70.89",,,"2.16","2.3","1.21","3.45","1.87","95.03","0","96.12","92.48","96.26","2.81","0","2.67","4.08","1.87","7.46","4.6","8.25","7.21","7.48"
"2023","68229","Curití","68","Santander","3808","Santander (ETC)","2389","82.63","82.63","57.44","76.69","70.64","66.41","89.83","87.69","86.06","90.84","98.47",,,"2.54","2.6","1.44","3.74","2.73","93.6","0","96.15","89.08","94.81","3.86","0","2.4","7.18","2.46","4.98","1.95","6.49","5.46","1.91"
